date,open,high,low,close,Volume,Close time,Quote asset volume,Trades,Tbbav,Tbqav,ig
1649284920000,2942.97000000,2944.15000000,2937.12000000,2938.62000000,31.66760000,1649285099999,93109.81020800,138,8.68390000,25544.32883600,0
1649285100000,2938.66000000,2943.06000000,2936.78000000,2940.08000000,25.82940000,1649285279999,75958.58134200,154,12.24280000,36010.15458700,0
1649285280000,2940.09000000,2943.83000000,2940.09000000,2942.45000000,20.19840000,1649285459999,59429.36540800,105,13.44470000,39553.20794900,0
1649285460000,2942.44000000,2946.86000000,2941.57000000,2945.81000000,32.69610000,1649285639999,96266.96816000,103,24.20500000,71264.87261100,0
1649285640000,2945.84000000,2947.04000000,2940.85000000,2941.29000000,35.88550000,1649285819999,105649.79913700,129,19.75820000,58157.99356500,0
1649285820000,2942.06000000,2942.21000000,2929.26000000,2931.65000000,35.81120000,1649285999999,105092.74732300,135,9.24820000,27136.29323400,0
1649286000000,2931.72000000,2942.54000000,2931.43000000,2933.48000000,54.32720000,1649286179999,159680.66037400,139,31.73580000,93262.99989300,0
1649286180000,2933.35000000,2935.00000000,2928.24000000,2928.24000000,29.19010000,1649286359999,85602.97769600,84,10.47990000,30737.98475900,0
1649286360000,2928.24000000,2933.86000000,2923.62000000,2933.86000000,71.77820000,1649286539999,210085.53583400,226,45.61220000,133495.44799900,0
1649286540000,2934.24000000,2945.76000000,2933.61000000,2942.82000000,50.47810000,1649286719999,148456.23503600,168,24.91840000,73277.29661400,0
1649286720000,2942.67000000,2942.67000000,2933.77000000,2934.28000000,26.71880000,1649286899999,78503.15381700,105,12.02690000,35340.87181800,0
1649286900000,2934.14000000,2940.22000000,2933.67000000,2940.22000000,20.06440000,1649287079999,58922.06297900,97,14.55130000,42726.22862200,0
1649287080000,2940.22000000,2943.44000000,2940.22000000,2943.01000000,18.33040000,1649287259999,53929.37038600,71,11.49250000,33812.06605300,0
1649287260000,2943.04000000,2947.82000000,2943.04000000,2945.48000000,31.02620000,1649287439999,91412.33519600,128,21.08630000,62124.11907200,0
1649287440000,2944.40000000,2948.54000000,2941.98000000,2948.24000000,32.02340000,1649287619999,94309.57426700,107,16.61920000,48946.36077100,0
1649287620000,2946.07000000,2946.07000000,2941.30000000,2943.04000000,27.34020000,1649287799999,80458.23058000,89,10.93030000,32162.52171400,0
1649287800000,2942.06000000,2946.08000000,2929.80000000,2933.03000000,49.19920000,1649287979999,144492.36601400,142,19.21860000,56477.01031800,0
1649287980000,2932.60000000,2936.57000000,2928.46000000,2929.06000000,56.77260000,1649288159999,166490.87387900,174,31.38520000,92020.85949500,0
1649288160000,2928.50000000,2929.77000000,2925.27000000,2926.42000000,59.96510000,1649288339999,175592.51828900,167,30.87740000,90406.86942400,0
1649288340000,2926.41000000,2928.64000000,2922.42000000,2922.73000000,72.48820000,1649288519999,212048.64058600,215,36.31660000,106217.25268300,0
1649288520000,2922.74000000,2936.70000000,2921.56000000,2932.41000000,79.37270000,1649288699999,232398.80737200,203,50.06380000,146571.94905000,0
1649288700000,2932.71000000,2932.89000000,2919.68000000,2929.14000000,117.92430000,1649288879999,344850.58504200,312,76.81810000,224579.51162800,0
1649288880000,2929.51000000,2935.07000000,2923.19000000,2923.41000000,57.30060000,1649289059999,167850.07209700,198,24.37310000,71407.16826200,0
1649289060000,2921.40000000,2921.40000000,2906.23000000,2909.65000000,81.86840000,1649289239999,238341.82316100,310,38.12530000,110980.69696300,0
1649289240000,2909.34000000,2916.77000000,2905.89000000,2905.89000000,21.39060000,1649289419999,62222.73835500,78,9.09820000,26469.06418600,0
1649289420000,2905.88000000,2913.49000000,2905.00000000,2911.93000000,44.09230000,1649289599999,128318.83879700,123,28.63630000,83348.70929000,0
1649289600000,2909.40000000,2923.06000000,2906.23000000,2918.71000000,52.28310000,1649289779999,152387.54250100,161,31.95760000,93168.35365800,0
1649289780000,2918.85000000,2920.95000000,2912.37000000,2913.96000000,36.47910000,1649289959999,106379.22701100,133,20.76780000,60555.29537600,0
1649289960000,2913.25000000,2913.25000000,2905.41000000,2906.82000000,53.86280000,1649290139999,156693.55649600,151,32.56020000,94745.64643400,0
1649290140000,2906.98000000,2924.66000000,2903.01000000,2922.84000000,64.24920000,1649290319999,187219.53652200,193,28.13330000,81942.07579700,0
1649290320000,2921.14000000,2930.19000000,2918.44000000,2928.36000000,41.47000000,1649290499999,121297.87676000,143,26.11680000,76405.51765200,0
1649290500000,2927.67000000,2939.20000000,2927.67000000,2933.07000000,41.52990000,1649290679999,121893.25549600,150,20.78850000,61007.97552000,0
1649290680000,2931.85000000,2935.14000000,2930.21000000,2932.84000000,35.78560000,1649290859999,104944.71531400,106,26.88130000,78827.61814200,0
1649290860000,2932.84000000,2941.56000000,2932.34000000,2940.97000000,47.55140000,1649291039999,139648.62572300,163,18.21730000,53490.49818700,0
1649291040000,2940.96000000,2941.62000000,2935.34000000,2937.33000000,45.80460000,1649291219999,134633.99594000,125,20.57650000,60470.75508700,0
1649291220000,2936.61000000,2939.84000000,2933.36000000,2937.74000000,67.32750000,1649291399999,197639.52309200,220,35.72530000,104883.14389200,0
1649291400000,2939.70000000,2945.79000000,2935.40000000,2945.76000000,95.52540000,1649291579999,280986.67644800,222,27.66390000,81362.92358600,0
1649291580000,2945.99000000,2946.75000000,2942.92000000,2943.33000000,44.49150000,1649291759999,131007.43531200,151,19.65420000,57872.73316300,0
1649291760000,2943.61000000,2947.85000000,2941.36000000,2942.97000000,22.81670000,1649291939999,67189.75692900,84,16.87850000,49703.54336900,0
1649291940000,2943.53000000,2943.53000000,2938.19000000,2940.47000000,44.18310000,1649292119999,129919.47535600,129,19.36040000,56926.93805700,0
1649292120000,2940.10000000,2941.17000000,2930.97000000,2930.97000000,45.07540000,1649292299999,132306.85583500,187,20.72190000,60836.07889400,0
1649292300000,2930.97000000,2931.34000000,2922.68000000,2924.57000000,77.82000000,1649292479999,227756.15918400,270,37.80100000,110594.47481800,0
1649292480000,2925.16000000,2925.92000000,2915.44000000,2916.21000000,22.19320000,1649292659999,64791.19416200,99,10.39110000,30333.13430200,0
1649292660000,2915.40000000,2915.40000000,2894.01000000,2902.55000000,185.97990000,1649292839999,539472.50588800,788,61.41420000,178138.06193300,0
1649292840000,2902.77000000,2905.47000000,2890.11000000,2896.14000000,61.12510000,1649293019999,176954.96669200,207,41.81540000,121028.63053300,0
1649293020000,2896.74000000,2902.16000000,2891.34000000,2899.46000000,51.22870000,1649293199999,148365.25906200,174,15.38790000,44567.72717300,0
1649293200000,2899.94000000,2907.30000000,2897.47000000,2900.69000000,79.98660000,1649293379999,232202.84396000,233,36.53610000,106056.18616400,0
1649293380000,2901.53000000,2907.17000000,2900.08000000,2900.61000000,85.30640000,1649293559999,247582.94405200,239,47.29530000,137254.69652700,0
1649293560000,2900.89000000,2917.88000000,2894.40000000,2913.71000000,135.37930000,1649293739999,393015.19203200,315,96.18470000,279209.96246700,0
1649293740000,2915.86000000,2916.73000000,2910.21000000,2915.82000000,41.68070000,1649293919999,121463.10399500,109,14.84910000,43254.77860800,0
1649293920000,2916.15000000,2923.70000000,2913.90000000,2915.95000000,72.99930000,1649294099999,213121.11031200,183,27.61130000,80610.14117000,0
1649294100000,2916.52000000,2919.77000000,2910.32000000,2915.65000000,42.44370000,1649294279999,123765.18735200,123,23.04250000,67178.80583400,0
1649294280000,2914.45000000,2914.46000000,2902.20000000,2906.20000000,28.15910000,1649294459999,81915.08719400,104,14.03170000,40806.62574800,0
1649294460000,2908.74000000,2913.75000000,2906.77000000,2910.35000000,28.24720000,1649294639999,82186.42732800,85,13.65460000,39723.20961200,0
1649294640000,2910.51000000,2922.50000000,2908.64000000,2922.26000000,76.52730000,1649294819999,223295.87938600,170,43.56830000,127135.19615800,0
1649294820000,2921.90000000,2922.78000000,2918.40000000,2920.86000000,34.15840000,1649294999999,99758.53643200,100,26.91850000,78608.64468000,0
1649295000000,2921.72000000,2922.45000000,2915.16000000,2922.32000000,27.52560000,1649295179999,80389.23818100,78,11.39340000,33266.46496900,0
1649295180000,2921.19000000,2927.69000000,2921.19000000,2927.52000000,31.84150000,1649295359999,93090.14986300,102,25.71210000,75157.64089900,0
1649295360000,2927.81000000,2930.19000000,2924.81000000,2925.49000000,11.01270000,1649295539999,32247.39792200,65,2.07480000,6076.09980700,0
1649295540000,2927.40000000,2930.07000000,2926.66000000,2928.54000000,22.15760000,1649295719999,64884.49395400,55,12.31940000,36066.45673600,0
1649295720000,2929.36000000,2930.39000000,2923.02000000,2927.81000000,46.80420000,1649295899999,136976.93059100,137,31.66480000,92672.72903600,0
1649295900000,2927.72000000,2928.32000000,2920.65000000,2924.56000000,76.10240000,1649296079999,222461.63144500,196,48.83440000,142743.29038800,0
1649296080000,2924.57000000,2927.40000000,2920.72000000,2921.37000000,58.32490000,1649296259999,170598.74558000,156,23.82590000,69696.46917700,0
1649296260000,2921.99000000,2929.40000000,2921.49000000,2929.40000000,8.40170000,1649296439999,24576.71804100,31,6.35720000,18589.53684400,0
1649296440000,2928.81000000,2931.55000000,2927.17000000,2930.63000000,40.91760000,1649296619999,119852.21303300,111,22.11530000,64774.78182000,0
1649296620000,2930.72000000,2932.79000000,2927.79000000,2929.25000000,40.30060000,1649296799999,118101.24796800,118,21.02280000,61600.32528300,0
1649296800000,2929.21000000,2934.59000000,2925.53000000,2925.77000000,69.01500000,1649296979999,202253.88917400,236,38.32820000,112313.18241800,0
1649296980000,2926.86000000,2931.01000000,2924.78000000,2930.40000000,18.29670000,1649297159999,53588.35106000,56,8.64770000,25320.54402900,0
1649297160000,2931.16000000,2934.65000000,2929.16000000,2932.77000000,42.67790000,1649297339999,125136.24005900,91,27.24560000,79864.02870100,0
1649297340000,2933.20000000,2934.01000000,2927.06000000,2928.05000000,26.22060000,1649297519999,76847.01521300,82,7.90110000,23156.98527200,0
1649297520000,2927.77000000,2930.39000000,2926.17000000,2926.17000000,36.63270000,1649297699999,107231.28418300,111,28.38890000,83100.30895800,0
1649297700000,2925.72000000,2928.25000000,2925.04000000,2926.39000000,24.62250000,1649297879999,72052.81122000,59,16.94610000,49589.54848900,0
1649297880000,2925.16000000,2925.16000000,2922.50000000,2922.50000000,7.11040000,1649298059999,20787.02565200,38,2.65330000,7757.51829700,0
1649298060000,2921.56000000,2921.56000000,2915.85000000,2916.35000000,45.36810000,1649298239999,132409.53233500,142,14.72930000,42982.93476700,0
1649298240000,2915.49000000,2916.96000000,2910.21000000,2914.71000000,29.76720000,1649298419999,86749.65761200,113,15.88190000,46284.76307100,0
1649298420000,2915.46000000,2915.46000000,2910.29000000,2911.51000000,19.46350000,1649298599999,56677.42439300,71,7.61960000,22185.87478800,0
1649298600000,2911.43000000,2921.96000000,2910.25000000,2921.58000000,21.19150000,1649298779999,61815.51290900,94,11.26880000,32869.82331700,0
1649298780000,2920.99000000,2928.47000000,2920.99000000,2924.65000000,29.68060000,1649298959999,86813.76316200,109,20.71640000,60588.57414000,0
1649298960000,2924.72000000,2929.19000000,2923.64000000,2928.30000000,19.26550000,1649299139999,56389.90206000,71,13.29570000,38918.63852600,0
1649299140000,2928.40000000,2929.11000000,2912.19000000,2913.92000000,59.70490000,1649299319999,174317.31179700,157,28.85330000,84196.82263700,0
1649299320000,2914.48000000,2917.03000000,2912.59000000,2912.69000000,18.82830000,1649299499999,54888.79997400,53,15.26550000,44503.24463600,0
1649299500000,2911.99000000,2915.52000000,2910.13000000,2912.60000000,23.69630000,1649299679999,69022.30470100,81,8.47790000,24685.19293200,0
1649299680000,2912.16000000,2912.16000000,2906.98000000,2907.20000000,24.18790000,1649299859999,70366.70429300,79,10.23710000,29789.15705100,0
1649299860000,2907.22000000,2912.06000000,2906.73000000,2909.60000000,29.80690000,1649300039999,86694.36032200,93,18.88010000,54906.05420400,0
1649300040000,2910.59000000,2924.31000000,2910.59000000,2923.42000000,76.67970000,1649300219999,223774.76409600,174,55.84200000,162993.18440000,0
1649300220000,2923.21000000,2924.56000000,2919.72000000,2920.64000000,73.18990000,1649300399999,213934.38671500,230,49.42650000,144458.43578900,0
1649300400000,2924.40000000,2924.40000000,2917.64000000,2917.64000000,26.96990000,1649300579999,78780.24402700,91,12.39030000,36179.44962800,0
1649300580000,2918.10000000,2923.01000000,2917.32000000,2919.34000000,19.15210000,1649300759999,55929.68740800,72,9.96820000,29101.23397400,0
1649300760000,2919.43000000,2922.70000000,2918.46000000,2922.70000000,22.66210000,1649300939999,66189.59451000,74,8.27190000,24162.73585600,0
1649300940000,2922.71000000,2923.11000000,2917.88000000,2918.06000000,24.38450000,1649301119999,71226.90405700,81,11.24620000,32842.72740400,0
1649301120000,2917.56000000,2917.56000000,2911.17000000,2913.55000000,19.19610000,1649301299999,55944.77994700,72,9.37840000,27334.36267600,0
1649301300000,2911.58000000,2914.66000000,2910.94000000,2913.88000000,8.63400000,1649301479999,25145.53358000,32,2.89870000,8440.62104800,0
1649301480000,2914.85000000,2920.35000000,2911.51000000,2915.54000000,19.12360000,1649301659999,55738.75482600,92,10.76090000,31354.78070200,0
1649301660000,2916.26000000,2917.34000000,2912.06000000,2913.13000000,20.18160000,1649301839999,58812.11354800,75,13.69160000,39890.56988300,0
1649301840000,2913.53000000,2917.49000000,2910.91000000,2911.66000000,30.98440000,1649302019999,90298.70408500,91,12.25100000,35691.16803100,0
1649302020000,2911.59000000,2912.26000000,2909.06000000,2910.53000000,27.09370000,1649302199999,78862.90110900,85,8.50120000,24743.51116100,0
1649302200000,2911.17000000,2913.40000000,2905.78000000,2906.47000000,42.31290000,1649302379999,123126.56616100,116,20.97430000,61004.49623200,0
1649302380000,2907.47000000,2916.08000000,2907.47000000,2916.04000000,37.82300000,1649302559999,110204.13744600,113,17.40510000,50699.62626300,0
1649302560000,2916.71000000,2919.98000000,2915.03000000,2918.63000000,49.66820000,1649302739999,144931.65000300,128,30.21490000,88152.24698700,0
1649302740000,2918.78000000,2922.38000000,2918.24000000,2921.83000000,27.75520000,1649302919999,81067.34774000,73,10.51430000,30701.96005500,0
1649302920000,2921.14000000,2923.75000000,2918.22000000,2923.20000000,18.97760000,1649303099999,55429.12396300,79,11.22180000,32766.64400200,0
1649303100000,2922.17000000,2923.45000000,2916.10000000,2920.09000000,25.43690000,1649303279999,74290.04373300,92,13.73660000,40117.77393200,0
1649303280000,2920.22000000,2922.50000000,2915.35000000,2921.71000000,20.55560000,1649303459999,60000.08261700,79,11.44470000,33397.89399800,0
1649303460000,2921.91000000,2926.08000000,2921.91000000,2926.07000000,13.78260000,1649303639999,40311.37922100,74,5.31010000,15527.53903400,0
1649303640000,2925.72000000,2927.52000000,2924.56000000,2925.81000000,16.75070000,1649303819999,49010.18128500,67,10.61980000,31069.45768100,0
1649303820000,2924.48000000,2924.96000000,2920.95000000,2921.42000000,13.99920000,1649303999999,40920.78444900,51,6.54170000,19118.63001500,0
1649304000000,2922.61000000,2924.60000000,2919.11000000,2921.58000000,17.75380000,1649304179999,51875.93450000,64,7.66560000,22402.19276100,0
1649304180000,2921.68000000,2927.51000000,2921.68000000,2926.66000000,20.01210000,1649304359999,58551.55309700,79,6.10170000,17854.91928100,0
1649304360000,2927.65000000,2929.42000000,2923.67000000,2926.86000000,26.62540000,1649304539999,77921.06389900,82,15.78870000,46196.78419200,0
1649304540000,2927.53000000,2930.60000000,2926.54000000,2930.60000000,11.48530000,1649304719999,33626.02676900,53,9.59200000,28082.53478900,0
1649304720000,2930.65000000,2930.65000000,2922.78000000,2923.33000000,27.26990000,1649304899999,79792.30953700,93,9.71730000,28428.71559300,0
1649304900000,2923.16000000,2925.56000000,2921.34000000,2922.78000000,22.99830000,1649305079999,67240.76652100,68,7.75980000,22687.51824900,0
1649305080000,2922.04000000,2926.21000000,2921.82000000,2924.49000000,7.66550000,1649305259999,22416.54830700,40,6.16610000,18032.58957700,0
1649305260000,2925.36000000,2928.69000000,2924.83000000,2928.41000000,17.77350000,1649305439999,52010.47961000,66,11.97530000,35038.76711900,0
1649305440000,2928.42000000,2931.44000000,2928.13000000,2931.44000000,20.35850000,1649305619999,59645.97926700,78,9.09060000,26628.18129900,0
1649305620000,2931.31000000,2932.65000000,2930.15000000,2931.62000000,15.33810000,1649305799999,44963.88532200,60,9.63900000,28255.63134800,0
1649305800000,2932.15000000,2932.90000000,2928.77000000,2932.14000000,19.38130000,1649305979999,56793.93622800,78,13.12680000,38462.65005600,0
1649305980000,2932.77000000,2935.88000000,2932.28000000,2935.88000000,28.07160000,1649306159999,82355.22100600,81,5.79190000,16991.15529300,0
1649306160000,2935.29000000,2938.19000000,2935.10000000,2937.45000000,22.36880000,1649306339999,65697.12304500,110,11.24110000,33012.75452800,0
1649306340000,2937.55000000,2938.19000000,2935.00000000,2935.59000000,14.92160000,1649306519999,43821.62115400,63,8.21350000,24117.39350500,0
1649306520000,2935.33000000,2935.34000000,2927.00000000,2927.85000000,32.34100000,1649306699999,94736.34485100,127,17.07170000,49987.45181100,0
1649306700000,2927.00000000,2935.46000000,2924.44000000,2933.25000000,31.11580000,1649306879999,91199.83452700,94,19.18690000,56237.15125600,0
1649306880000,2933.97000000,2941.17000000,2933.97000000,2940.80000000,35.58340000,1649307059999,104547.01951900,119,15.81850000,46464.43009800,0
1649307060000,2941.18000000,2944.97000000,2940.12000000,2941.06000000,71.60710000,1649307239999,210698.97144800,193,38.21480000,112422.95417000,0
1649307240000,2941.30000000,2943.55000000,2939.25000000,2940.76000000,22.74970000,1649307419999,66925.00368800,73,17.02180000,50071.24407500,0
1649307420000,2940.24000000,2942.11000000,2938.00000000,2939.87000000,31.69840000,1649307599999,93191.35559200,111,19.51810000,57382.98084900,0
1649307600000,2939.87000000,2945.10000000,2937.70000000,2942.38000000,43.26230000,1649307779999,127294.15922400,122,15.35020000,45152.48059700,0
1649307780000,2941.82000000,2941.82000000,2933.12000000,2935.70000000,33.92160000,1649307959999,99611.92813500,92,11.98480000,35188.06375100,0
1649307960000,2935.89000000,2937.55000000,2934.57000000,2935.72000000,19.12110000,1649308139999,56132.04619000,72,8.61960000,25300.26607600,0
1649308140000,2935.83000000,2938.59000000,2933.23000000,2936.21000000,38.25340000,1649308319999,112294.67648800,121,27.62440000,81089.97942300,0
1649308320000,2936.71000000,2938.79000000,2934.44000000,2935.58000000,12.88170000,1649308499999,37835.01954100,66,6.03530000,17723.97138200,0
1649308500000,2935.05000000,2938.27000000,2933.93000000,2938.03000000,12.98290000,1649308679999,38131.29520500,47,4.53610000,13319.69575100,0
1649308680000,2938.48000000,2941.69000000,2938.48000000,2939.18000000,9.90540000,1649308859999,29118.33466200,48,3.18350000,9359.88898100,0
1649308860000,2939.44000000,2940.98000000,2938.79000000,2940.70000000,6.36400000,1649309039999,18712.25429600,25,6.15540000,18098.89713700,0
1649309040000,2940.77000000,2941.96000000,2939.02000000,2940.36000000,17.19850000,1649309219999,50577.78816900,86,16.48970000,48493.51622000,0
1649309220000,2939.85000000,2940.36000000,2937.50000000,2938.32000000,29.80720000,1649309399999,87597.16426600,90,15.00930000,44103.04506700,0
1649309400000,2938.33000000,2940.57000000,2938.07000000,2938.24000000,18.78860000,1649309579999,55224.48615600,64,12.81980000,37678.28448900,0
1649309580000,2937.95000000,2938.31000000,2930.13000000,2934.51000000,36.13670000,1649309759999,106073.42762000,114,18.14640000,53275.73507400,0
1649309760000,2934.40000000,2935.30000000,2932.05000000,2932.66000000,41.48800000,1649309939999,121714.58204400,112,26.40680000,77465.79655600,0
1649309940000,2932.28000000,2940.81000000,2931.77000000,2939.90000000,52.89380000,1649310119999,155351.41531000,139,34.57700000,101533.59569900,0
1649310120000,2940.31000000,2940.39000000,2933.70000000,2934.04000000,16.86090000,1649310299999,49532.63220600,59,7.91540000,23253.81038900,0
1649310300000,2933.87000000,2936.68000000,2932.87000000,2935.06000000,13.25970000,1649310479999,38913.78933500,58,5.00930000,14699.35810300,0
1649310480000,2935.42000000,2939.97000000,2934.05000000,2939.13000000,30.21450000,1649310659999,88725.38430500,99,18.61180000,54651.54632700,0
1649310660000,2939.35000000,2943.97000000,2939.35000000,2943.97000000,19.94310000,1649310839999,58678.06179200,71,9.94770000,29275.22050000,0
1649310840000,2942.88000000,2949.17000000,2942.79000000,2948.49000000,57.22380000,1649311019999,168682.41376100,211,42.83710000,126266.75568800,0
1649311020000,2948.44000000,2951.28000000,2947.44000000,2949.29000000,109.96840000,1649311199999,324315.15409300,323,90.42490000,266672.22426900,0
1649311200000,2949.30000000,2951.30000000,2947.56000000,2949.67000000,44.94350000,1649311379999,132576.74536300,174,21.66520000,63912.50673000,0
1649311380000,2949.62000000,2952.95000000,2946.36000000,2946.97000000,47.71460000,1649311559999,140808.30350200,206,26.61750000,78539.88938600,0
1649311560000,2947.33000000,2948.86000000,2946.34000000,2948.33000000,15.28990000,1649311739999,45068.88073900,86,13.15010000,38762.89965500,0
1649311740000,2948.00000000,2948.48000000,2936.95000000,2938.03000000,181.48330000,1649311919999,533951.03894800,220,58.03530000,170780.88484900,0
1649311920000,2939.41000000,2942.33000000,2935.15000000,2940.62000000,70.78120000,1649312099999,208020.36250400,216,38.29680000,112557.79182900,0
1649312100000,2940.44000000,2942.66000000,2938.25000000,2938.34000000,45.35270000,1649312279999,133371.02867000,153,26.26950000,77245.82271800,0
1649312280000,2939.14000000,2940.67000000,2936.75000000,2939.81000000,43.82300000,1649312459999,128774.91943800,151,26.00070000,76406.65815400,0
1649312460000,2940.04000000,2941.18000000,2938.25000000,2941.18000000,5.80990000,1649312639999,17077.82412900,41,2.40450000,7067.95621400,0
1649312640000,2940.68000000,2944.46000000,2940.68000000,2943.64000000,13.41600000,1649312819999,39482.48046500,57,8.25140000,24282.22892000,0
1649312820000,2943.42000000,2946.00000000,2943.08000000,2944.13000000,25.39950000,1649312999999,74787.01191200,92,16.49930000,48576.96590200,0
1649313000000,2944.25000000,2946.35000000,2943.33000000,2944.23000000,40.71060000,1649313179999,119885.83143200,93,25.40550000,74811.93294700,0
1649313180000,2944.55000000,2944.55000000,2941.71000000,2941.96000000,31.74570000,1649313359999,93436.82474500,94,16.35100000,48123.01759900,0
1649313360000,2941.80000000,2943.00000000,2941.80000000,2942.32000000,7.63350000,1649313539999,22464.01126100,33,1.18480000,3486.16748000,0
1649313540000,2943.35000000,2946.94000000,2943.34000000,2946.60000000,27.06150000,1649313719999,79702.58580700,121,14.49580000,42693.98161700,0
1649313720000,2946.51000000,2952.69000000,2945.71000000,2950.65000000,33.32930000,1649313899999,98285.22284600,110,23.75580000,70048.12600200,0
1649313900000,2950.75000000,2952.79000000,2944.70000000,2948.47000000,16.76740000,1649314079999,49446.83724800,135,13.07050000,38548.45625700,0
1649314080000,2947.32000000,2949.90000000,2944.02000000,2945.02000000,14.40620000,1649314259999,42469.10000300,74,7.08760000,20896.46571700,0
1649314260000,2945.29000000,2946.70000000,2942.98000000,2946.22000000,31.84740000,1649314439999,93777.19017600,110,12.96570000,38172.20589500,0
1649314440000,2946.13000000,2946.92000000,2943.96000000,2946.03000000,15.38510000,1649314619999,45314.83541600,91,10.19920000,30039.95273400,0
1649314620000,2946.80000000,2946.80000000,2943.79000000,2944.14000000,20.11520000,1649314799999,59247.15673000,93,12.80220000,37709.88608400,0
1649314800000,2945.42000000,2947.16000000,2942.14000000,2942.26000000,24.87630000,1649314979999,73227.78211500,90,12.61010000,37119.37335500,0
